epoch,loss,train_acc,val_acc
1,1.4880846524720925,0.6423148148148148,0.5911111111111111
2,1.1070768035090965,0.6733333333333333,0.5918518518518519
3,0.9512556261219891,0.72125,0.6085185185185186
4,0.8581607876064532,0.7249074074074074,0.5933333333333334
5,0.7781276479024908,0.7681018518518519,0.6396296296296297
6,0.7119263344346312,0.8125462962962963,0.6411111111111111
7,0.6595323307423301,0.8123148148148148,0.6303703703703704
8,0.615388595200439,0.8356944444444444,0.64
9,0.5663723632257618,0.8319444444444445,0.6414814814814814
10,0.5380695542926538,0.8511111111111112,0.6459259259259259
11,0.5051428928944877,0.8729166666666667,0.654074074074074
12,0.4823001479672361,0.8622222222222222,0.6581481481481481
13,0.44351689888530893,0.8545833333333334,0.6111111111111112
14,0.42509246068298495,0.8962037037037037,0.6492592592592593
15,0.3951906663354492,0.8982407407407408,0.6418518518518519
16,0.37058189097203487,0.9059722222222222,0.6411111111111111
17,0.3607646026658929,0.9113888888888889,0.6411111111111111
18,0.33835433761516526,0.9159259259259259,0.654074074074074
19,0.32165396682497116,0.9212037037037037,0.652962962962963
20,0.31422212161903107,0.9291666666666667,0.6396296296296297
21,0.2613188844049107,0.9425,0.6618518518518518
22,0.24855042355639692,0.9439814814814815,0.6577777777777778
23,0.24318345041269265,0.9439351851851852,0.6574074074074074
24,0.23720977615989594,0.9425,0.6474074074074074
25,0.23246977434653707,0.9433333333333334,0.6544444444444445
26,0.22718651498754092,0.9499074074074074,0.6559259259259259
27,0.22138899223876138,0.9471296296296297,0.654074074074074
28,0.21752275378085278,0.9514351851851852,0.6581481481481481
29,0.2134102353285174,0.9541203703703703,0.6648148148148149
30,0.20846670629072042,0.9550462962962963,0.6574074074074074
31,0.2047622012865875,0.950787037037037,0.6596296296296297
32,0.20171790856863464,0.959212962962963,0.66
33,0.1976588811670423,0.9566666666666667,0.6555555555555556
34,0.19416632427661637,0.960925925925926,0.662962962962963
35,0.18931598432359478,0.9548148148148148,0.6514814814814814
36,0.18611288020681122,0.9586574074074075,0.6548148148148148
37,0.18397356341238122,0.9593055555555555,0.6648148148148149
38,0.18127836336066958,0.9625,0.6611111111111111
39,0.17912358205178378,0.9612037037037037,0.6522222222222223
40,0.17587593081571165,0.9616203703703704,0.654074074074074
41,0.1645821299441857,0.9648148148148148,0.6522222222222223
42,0.16121542474247866,0.967037037037037,0.6655555555555556
43,0.16175610482016187,0.966574074074074,0.6588888888888889
44,0.1599192369556778,0.9647685185185185,0.6559259259259259
45,0.15839876413936138,0.9662037037037037,0.6562962962962963
46,0.15763489590857413,0.9686111111111111,0.6659259259259259
47,0.15547997482804365,0.9691203703703704,0.6637037037037037
48,0.15479594246405587,0.9686111111111111,0.6592592592592592
49,0.1533189185561423,0.9669907407407408,0.6614814814814814
50,0.15252455693821051,0.9686574074074074,0.6566666666666666
