epoch,loss,train_acc,val_acc
1,1.513964495246066,0.5250462962962963,0.5022222222222222
2,1.305084209922491,0.5504629629629629,0.5211111111111111
3,1.2047867299461446,0.6015277777777778,0.5444444444444444
4,1.1220177356510825,0.6549537037037036,0.577037037037037
5,1.0496410280839454,0.6921296296296297,0.587037037037037
6,0.9714446928293599,0.7120833333333333,0.5844444444444444
7,0.9114441756286344,0.7279166666666667,0.58
8,0.8362601905699788,0.76125,0.5844444444444444
9,0.7640102591400143,0.7923611111111111,0.5862962962962963
10,0.7068735143721581,0.8137962962962964,0.5762962962962963
11,0.6670151742921447,0.8121759259259259,0.6025925925925926
12,0.6172642620881202,0.8097222222222222,0.5677777777777778
13,0.562769612347604,0.8371759259259259,0.5722222222222222
14,0.5152839116785632,0.84,0.5851851851851851
15,0.47480445577997427,0.89,0.5881481481481482
16,0.4481221329613894,0.8812962962962962,0.5896296296296296
17,0.43174166216787246,0.8910648148148148,0.5903703703703703
18,0.3991755946971812,0.9140277777777778,0.6133333333333333
19,0.3712341225766501,0.9302314814814815,0.6111111111111112
20,0.3481210185024112,0.9032407407407408,0.5722222222222222
21,0.2698509547614757,0.9407407407407408,0.6218518518518519
22,0.251235732596784,0.9408796296296297,0.6111111111111112
23,0.24432706845223698,0.9424074074074074,0.6051851851851852
24,0.23340329889820438,0.9535185185185185,0.6177777777777778
25,0.22491002058239717,0.9537962962962963,0.6118518518518519
26,0.219349342837159,0.9535648148148148,0.6151851851851852
27,0.21568081312692713,0.944675925925926,0.6144444444444445
28,0.20511202604905218,0.9597222222222223,0.6118518518518519
29,0.19801870625300935,0.9601851851851851,0.6122222222222222
30,0.19629184467127136,0.9593055555555555,0.6144444444444445
31,0.18987948443523758,0.9633796296296296,0.6066666666666667
32,0.18598633414355617,0.9643981481481482,0.6181481481481481
33,0.17827915880467304,0.9588425925925926,0.6
34,0.17886227746509725,0.9648611111111111,0.6162962962962963
35,0.17230955694220268,0.9673611111111111,0.6148148148148148
36,0.17152835598320548,0.9686574074074074,0.61
37,0.16893056270843074,0.9629166666666666,0.6003703703703703
38,0.1641198574872293,0.9651388888888889,0.6114814814814815
39,0.15902216978299888,0.9664814814814815,0.6133333333333333
40,0.1593647525781191,0.9643518518518519,0.6018518518518519
41,0.14358696612654562,0.9713425925925926,0.6022222222222222
42,0.1413321020966443,0.9693055555555555,0.6114814814814815
43,0.13979865942299102,0.9721296296296297,0.6062962962962963
44,0.13859532773776875,0.9743518518518518,0.6174074074074074
45,0.13636729012335716,0.9730555555555556,0.6085185185185186
46,0.13549321296722466,0.9731018518518518,0.6074074074074074
47,0.13561951212121784,0.9743518518518518,0.6081481481481481
48,0.13432691180964362,0.9714814814814815,0.6040740740740741
49,0.1334909657996747,0.9763425925925926,0.6118518518518519
50,0.1318786090123457,0.9756018518518519,0.6125925925925926
