epoch,loss,train_acc,val_acc
1,2.7774315388254958,0.4701388888888889,0.44333333333333336
2,1.8309706710113756,0.47685185185185186,0.4507407407407407
3,1.9820730553460577,0.5428703703703703,0.4962962962962963
4,2.052087924389023,0.4606018518518519,0.4022222222222222
5,2.1338272265708116,0.4991203703703704,0.46185185185185185
6,2.3237367408814897,0.5152777777777777,0.4533333333333333
7,2.09232958999483,0.5637962962962964,0.4948148148148148
8,3.4740474780768644,0.5286111111111111,0.4651851851851852
9,3.7979705100375214,0.4575462962962963,0.40074074074074073
10,3.3285562388641443,0.517962962962963,0.42592592592592593
11,4.272555521448284,0.5215277777777778,0.41185185185185186
12,4.995473859089419,0.5095833333333334,0.4588888888888889
13,5.352840393019696,0.5944907407407407,0.5037037037037037
14,7.329425109770012,0.4975462962962963,0.4288888888888889
15,6.5063432918922395,0.49236111111111114,0.3888888888888889
16,6.391068135325037,0.5618518518518518,0.46074074074074073
17,6.737184300259766,0.4901388888888889,0.4062962962962963
18,8.58725313538797,0.5631944444444444,0.4625925925925926
19,9.293147373936224,0.4295833333333333,0.34074074074074073
20,9.514902544776955,0.6089814814814815,0.5185185185185185
21,3.3917615796589775,0.72625,0.5285185185185185
22,1.702415683387642,0.8030555555555555,0.5788888888888889
23,1.3682430755400352,0.8281944444444445,0.5814814814814815
24,1.0448401245916605,0.8261111111111111,0.587037037037037
25,1.1189960092970501,0.809675925925926,0.5511111111111111
26,0.9501125432772181,0.837037037037037,0.5822222222222222
27,0.7997739399948112,0.8847685185185186,0.6033333333333334
28,0.7843964603105368,0.8679629629629629,0.5996296296296296
29,0.7569629503297475,0.8655555555555555,0.6051851851851852
30,0.6674612923676186,0.8681944444444445,0.587037037037037
31,0.5980639314084368,0.9102314814814815,0.6229629629629629
32,0.5166714917243884,0.8607870370370371,0.5725925925925925
33,0.5262625697183332,0.9164814814814815,0.6111111111111112
34,0.564798355445699,0.890787037037037,0.607037037037037
35,0.4582763693708436,0.919074074074074,0.6162962962962963
36,0.5210106958785684,0.8942129629629629,0.5996296296296296
37,0.5894790065812047,0.862824074074074,0.5688888888888889
38,0.5266297754902737,0.8960185185185185,0.5796296296296296
39,0.4546655361206291,0.9118055555555555,0.5881481481481482
40,0.48996060769405414,0.8924074074074074,0.5937037037037037
41,0.2313096288929802,0.9552314814814815,0.6281481481481481
42,0.1634426010544906,0.9415740740740741,0.6025925925925926
43,0.15487689631759716,0.9672685185185185,0.63
44,0.14810506412874597,0.9598611111111112,0.6185185185185185
45,0.1425385323609973,0.9675,0.6229629629629629
46,0.13210666019573172,0.9634722222222222,0.6237037037037036
47,0.12912971564176481,0.9702777777777778,0.6285185185185185
48,0.136027608566608,0.96625,0.62
49,0.12292300102332286,0.978287037037037,0.6318518518518519
50,0.11610889191407997,0.9722222222222222,0.62
