epoch,loss,train_acc,val_acc
1,1.5403434452199278,0.5387962962962963,0.5170370370370371
2,1.2906729926566458,0.6337037037037037,0.5688888888888889
3,1.1767122504943888,0.6433333333333333,0.5659259259259259
4,1.0831439067988453,0.6890277777777778,0.5803703703703704
5,1.0135743887758804,0.71375,0.5703703703703704
6,0.9441106847084471,0.7168055555555556,0.5955555555555555
7,0.8890369209770663,0.7546759259259259,0.5992592592592593
8,0.8332004413737547,0.7768518518518519,0.6103703703703703
9,0.7863428786902579,0.7912037037037037,0.6062962962962963
10,0.7393099546922148,0.8124537037037037,0.61
11,0.695157928181875,0.8165740740740741,0.59
12,0.6541825537542142,0.8287962962962963,0.5937037037037037
13,0.6213957586284578,0.835462962962963,0.6081481481481481
14,0.5848655093771965,0.8641203703703704,0.6222222222222222
15,0.5568797849355597,0.8445833333333334,0.6051851851851852
16,0.5192677084794742,0.8861574074074074,0.6211111111111111
17,0.49384103049197997,0.8790277777777777,0.6088888888888889
18,0.4692077327992471,0.8843055555555556,0.5996296296296296
19,0.44445026001725146,0.8926388888888889,0.6096296296296296
20,0.4263081545770107,0.9110648148148148,0.6255555555555555
21,0.3744530764399061,0.9213425925925925,0.6240740740740741
22,0.3618054206282649,0.9144907407407408,0.6174074074074074
23,0.3569026247213785,0.9204166666666667,0.6159259259259259
24,0.3466539816468934,0.9244444444444444,0.62
25,0.3375354945126364,0.9263888888888889,0.6162962962962963
26,0.32957579396244396,0.9286111111111112,0.6192592592592593
27,0.3210941346750824,0.9321296296296296,0.6188888888888889
28,0.3160230798910077,0.9315740740740741,0.6225925925925926
29,0.3093489727111413,0.9356018518518519,0.6174074074074074
30,0.3004523417588246,0.9281018518518519,0.6029629629629629
31,0.2967263628960081,0.9345833333333333,0.6114814814814815
32,0.2904650674443247,0.9386111111111111,0.617037037037037
33,0.2833833879655122,0.9401388888888889,0.6159259259259259
34,0.2769613252089043,0.9302314814814815,0.605925925925926
35,0.2706267443517096,0.9419907407407407,0.6185185185185185
36,0.265444672485017,0.9439814814814815,0.6137037037037038
37,0.2605943254514109,0.944212962962963,0.6177777777777778
38,0.25534572342175577,0.9449074074074074,0.6129629629629629
39,0.25158411027080724,0.9468055555555556,0.6185185185185185
40,0.246990711414648,0.9485185185185185,0.6114814814814815
41,0.2330754317394468,0.9516666666666667,0.6107407407407407
42,0.23168310647880525,0.9525462962962963,0.6185185185185185
43,0.22865343927706877,0.9536574074074075,0.6159259259259259
44,0.2270161740389318,0.9511111111111111,0.6155555555555555
45,0.22447672187600667,0.9551388888888889,0.6144444444444445
46,0.22292693559810475,0.9531018518518518,0.6114814814814815
47,0.2210477643971145,0.9558796296296296,0.6166666666666667
48,0.21808061026837883,0.9533796296296296,0.6092592592592593
49,0.2168412085058951,0.9562037037037037,0.6137037037037038
50,0.21470057176011217,0.9566666666666667,0.6118518518518519
