epoch,loss,train_acc,val_acc
1,1.4530482713122628,0.628287037037037,0.5692592592592592
2,1.0579039948625357,0.7008333333333333,0.6144444444444445
3,0.8992673717513906,0.7423611111111111,0.6285185185185185
4,0.8040564276597626,0.7905555555555556,0.6596296296296297
5,0.7312139085664879,0.8015277777777777,0.6403703703703704
6,0.6640130868196235,0.8217592592592593,0.6514814814814814
7,0.6132319878080376,0.8330092592592593,0.6444444444444445
8,0.5660378488015844,0.8569444444444444,0.6570370370370371
9,0.5257679697977012,0.8566666666666667,0.6559259259259259
10,0.4841872416636938,0.8807870370370371,0.652962962962963
11,0.4612502069155952,0.8724537037037037,0.6477777777777778
12,0.4307974623070078,0.9039814814814815,0.6677777777777778
13,0.4054813898752502,0.8934722222222222,0.6633333333333333
14,0.37871935002794155,0.9105555555555556,0.6607407407407407
15,0.35720868239658715,0.9182407407407407,0.6566666666666666
16,0.33352417720203437,0.9179166666666667,0.6688888888888889
17,0.3218230203627429,0.9323148148148148,0.6648148148148149
18,0.3015972253990574,0.9301851851851852,0.6622222222222223
19,0.2894292663198385,0.9336574074074074,0.6566666666666666
20,0.2733248827163084,0.9411574074074074,0.664074074074074
21,0.23117663920056977,0.9494907407407407,0.6703703703703704
22,0.22316161032672505,0.9466203703703704,0.6674074074074074
23,0.2163907980902052,0.9536574074074075,0.6733333333333333
24,0.21219645267964932,0.9507407407407408,0.6733333333333333
25,0.20659045998952985,0.9569907407407408,0.6781481481481482
26,0.20196315555668556,0.9548611111111112,0.6751851851851852
27,0.1984669664006295,0.9548611111111112,0.6696296296296296
28,0.19397231169871926,0.958287037037037,0.672962962962963
29,0.19071028313600133,0.9570833333333333,0.677037037037037
30,0.18631888792841628,0.9625925925925926,0.6722222222222223
31,0.1848837039435079,0.9575925925925926,0.6659259259259259
32,0.18050793657167213,0.9588888888888889,0.6648148148148149
33,0.1760318634852728,0.959212962962963,0.6655555555555556
34,0.1734838871824801,0.9629166666666666,0.6711111111111111
35,0.17100593602316394,0.9581944444444445,0.6748148148148149
36,0.167845375407592,0.9667129629629629,0.6766666666666666
37,0.1659590829421865,0.9661111111111111,0.6759259259259259
38,0.16295822392179962,0.9594907407407407,0.6651851851851852
39,0.15875585259032973,0.9688888888888889,0.674074074074074
40,0.15584016495443626,0.9686574074074074,0.6755555555555556
41,0.14814975014576412,0.9706481481481481,0.6707407407407407
42,0.14609584028967557,0.970462962962963,0.6692592592592592
43,0.144304209067384,0.9713425925925926,0.6785185185185185
44,0.14422144400819964,0.9684259259259259,0.6703703703703704
45,0.14251437033504108,0.97,0.6722222222222223
46,0.14111235417607432,0.9730555555555556,0.6722222222222223
47,0.1412193941338657,0.9721759259259259,0.6685185185185185
48,0.13876530650880256,0.9699537037037037,0.6659259259259259
49,0.13865476256355466,0.9737962962962963,0.67
50,0.13735390324257002,0.9745370370370371,0.674074074074074
