epoch,loss,train_acc,val_acc
1,1.58092366055199,0.5155092592592593,0.5148148148148148
2,1.382652550972286,0.5332870370370371,0.5355555555555556
3,1.3038207795024608,0.5765277777777778,0.5637037037037037
4,1.2541010934465608,0.5985185185185186,0.57
5,1.210778249829545,0.6043055555555555,0.5725925925925925
6,1.17631010004863,0.6138888888888889,0.5674074074074074
7,1.1459337901700648,0.6348611111111111,0.58
8,1.1174728015900377,0.6364351851851852,0.5792592592592593
9,1.0846879541728325,0.6491203703703704,0.575925925925926
10,1.0596485795970387,0.6649074074074074,0.5818518518518518
11,1.0343293834650076,0.6756018518518518,0.5996296296296296
12,1.0083493484613246,0.6759259259259259,0.5796296296296296
13,0.983246246826366,0.6999537037037037,0.5992592592592593
14,0.9562609563915078,0.6822685185185186,0.5937037037037037
15,0.93022322063442,0.7164814814814815,0.6118518518518519
16,0.9054421157978946,0.7306018518518519,0.6129629629629629
17,0.8860132184344502,0.7199074074074074,0.5888888888888889
18,0.8641599891572418,0.7379629629629629,0.6025925925925926
19,0.8398575296126796,0.7624074074074074,0.61
20,0.8183378480771744,0.7502314814814814,0.6048148148148148
21,0.7749597369272063,0.7726388888888889,0.6162962962962963
22,0.7622470259898918,0.7836111111111111,0.6188888888888889
23,0.7515748452502788,0.7758333333333334,0.6125925925925926
24,0.7419496217299504,0.7900462962962963,0.6166666666666667
25,0.7291607285353539,0.7885185185185185,0.6188888888888889
26,0.7204637542205112,0.7869907407407407,0.6129629629629629
27,0.7101395978491175,0.8018055555555555,0.6181481481481481
28,0.7009892748541621,0.7921759259259259,0.6118518518518519
29,0.6904391934347092,0.7993981481481481,0.6107407407407407
30,0.6814099731884405,0.8128240740740741,0.6129629629629629
31,0.6713759047297689,0.8182870370370371,0.6151851851851852
32,0.6625565135100712,0.819675925925926,0.6162962962962963
33,0.651936812026659,0.8178240740740741,0.6159259259259259
34,0.6446733431508781,0.825925925925926,0.6103703703703703
35,0.6335082595169504,0.8213425925925926,0.6144444444444445
36,0.6247750055445239,0.8345833333333333,0.6225925925925926
37,0.6150337400198328,0.8276388888888889,0.6114814814814815
38,0.6076681929816892,0.8402314814814815,0.6118518518518519
39,0.6006659433812035,0.830787037037037,0.6144444444444445
40,0.5918070346456633,0.8413425925925926,0.617037037037037
41,0.5735369149638526,0.850462962962963,0.6159259259259259
42,0.5680131554090468,0.8463425925925926,0.6129629629629629
43,0.5638989645784044,0.856574074074074,0.6255555555555555
44,0.5599410894705394,0.8578240740740741,0.6181481481481481
45,0.555638703913271,0.8552777777777778,0.6188888888888889
46,0.5521596279935217,0.8601388888888889,0.6177777777777778
47,0.5473563882809018,0.855925925925926,0.6140740740740741
48,0.5440378391685412,0.8570833333333333,0.6233333333333333
49,0.5405904907953173,0.8645833333333334,0.6255555555555555
50,0.5361126710421238,0.8612962962962963,0.6166666666666667
