epoch,loss,train_acc,val_acc
1,1.8959680942979455,0.5022222222222222,0.45444444444444443
2,1.5695135059592882,0.6188425925925926,0.5574074074074075
3,1.5310723458221356,0.5363888888888889,0.4603703703703704
4,1.4083934215931866,0.5990277777777778,0.4748148148148148
5,1.4434411885087308,0.6233796296296297,0.49148148148148146
6,1.3419735429062911,0.6092592592592593,0.46370370370370373
7,1.3984675683375822,0.6544444444444445,0.48074074074074075
8,1.302965960525565,0.6787962962962963,0.5085185185185185
9,1.3046930401409582,0.6589814814814815,0.4737037037037037
10,1.2680789827225816,0.69125,0.5044444444444445
11,1.2723034265886224,0.6604629629629629,0.4848148148148148
12,1.1970105638460327,0.6435185185185185,0.47814814814814816
13,1.2581321395780793,0.6512962962962963,0.4722222222222222
14,1.2345783855302213,0.6188888888888889,0.41444444444444445
15,1.2151808813419345,0.6726388888888889,0.4514814814814815
16,1.255401887359995,0.7006018518518519,0.4848148148148148
17,1.2260418111351254,0.7190277777777778,0.4792592592592593
18,1.1647343615804024,0.6983333333333334,0.4437037037037037
19,1.2153449153247198,0.6112037037037037,0.38222222222222224
20,1.1811271330025237,0.6851388888888889,0.4462962962962963
21,0.7603443763904099,0.8078240740740741,0.5351851851851852
22,0.6696652784107258,0.8050462962962963,0.5151851851851852
23,0.6268148036400741,0.8228240740740741,0.4937037037037037
24,0.6092967954898949,0.8239814814814815,0.5244444444444445
25,0.6139255443036368,0.8367592592592593,0.5162962962962963
26,0.5883787004478938,0.8435648148148148,0.5185185185185185
27,0.5764548809315525,0.8293981481481482,0.49
28,0.557287313999439,0.8530092592592593,0.5251851851851852
29,0.5451656359307067,0.8458333333333333,0.5107407407407407
30,0.5510723509590183,0.7953703703703704,0.46444444444444444
31,0.5285633068138721,0.8052314814814815,0.4651851851851852
32,0.5295205181325074,0.8108796296296297,0.46074074074074073
33,0.5354835239343327,0.8337037037037037,0.48703703703703705
34,0.5480511010048061,0.8463425925925926,0.49037037037037035
35,0.5401167895629779,0.8291666666666667,0.4748148148148148
36,0.50625498277393,0.866712962962963,0.5155555555555555
37,0.5358145972230485,0.84,0.49444444444444446
38,0.5241754295481648,0.8631944444444445,0.5074074074074074
39,0.5069653501953851,0.797962962962963,0.4514814814814815
40,0.514015245087589,0.8355555555555556,0.482962962962963
41,0.39732710516696207,0.8965740740740741,0.5288888888888889
42,0.3861881958357021,0.9063888888888889,0.5337037037037037
43,0.3804745733901738,0.9006018518518518,0.5355555555555556
44,0.3663846624704557,0.9027314814814815,0.5277777777777778
45,0.35474504277788577,0.91375,0.5418518518518518
46,0.3387581588102553,0.9194444444444444,0.5525925925925926
47,0.3315338771221833,0.9080555555555555,0.5162962962962963
48,0.3262544021051667,0.9216203703703704,0.5322222222222223
49,0.31779776473516075,0.9138888888888889,0.5392592592592592
50,0.3122678668783064,0.9210648148148148,0.5381481481481482
