epoch,loss,train_acc,val_acc
1,1.5889896360319093,0.46791666666666665,0.4722222222222222
2,1.3974864500557325,0.5100925925925925,0.5014814814814815
3,1.3170308642983541,0.5789351851851852,0.5548148148148148
4,1.2641123819924753,0.6056944444444444,0.5840740740740741
5,1.2236421149990933,0.6107407407407407,0.5696296296296296
6,1.1848287335528382,0.5885648148148148,0.5503703703703704
7,1.1534206232623745,0.6281481481481481,0.5792592592592593
8,1.1193905967571172,0.6475,0.5803703703703704
9,1.0950449850577357,0.6452314814814815,0.5737037037037037
10,1.0643133948054586,0.6630092592592592,0.5881481481481482
11,1.0413993387400236,0.6640277777777778,0.5822222222222222
12,1.0160615364359253,0.6689351851851851,0.5755555555555556
13,0.9888528242411468,0.6924537037037037,0.59
14,0.9667875568362199,0.6988888888888889,0.5888888888888889
15,0.9400610078560419,0.7218981481481481,0.5981481481481481
16,0.9198140224723638,0.7223148148148149,0.6096296296296296
17,0.8979041053430538,0.7375925925925926,0.6103703703703703
18,0.8723930059249262,0.7483333333333333,0.6096296296296296
19,0.853082352385846,0.7505555555555555,0.6025925925925926
20,0.831422243078584,0.7533333333333333,0.6040740740740741
21,0.7835649918010239,0.765462962962963,0.6118518518518519
22,0.7700500599527512,0.7754166666666666,0.6140740740740741
23,0.7614402522689724,0.7787037037037037,0.6118518518518519
24,0.7507472384828836,0.7816203703703704,0.605925925925926
25,0.7381886418526444,0.7876388888888889,0.6014814814814815
26,0.7297868329251926,0.7922685185185185,0.6044444444444445
27,0.7184153641323626,0.80125,0.6129629629629629
28,0.710663298430277,0.8043518518518519,0.6177777777777778
29,0.6994980192414426,0.8050462962962963,0.6122222222222222
30,0.6902866144689643,0.8010648148148148,0.6014814814814815
31,0.6809596749504118,0.8158333333333333,0.6166666666666667
32,0.6708543597638226,0.8185648148148148,0.617037037037037
33,0.6618977937098504,0.8184259259259259,0.6107407407407407
34,0.6543156319271874,0.8149074074074074,0.6077777777777778
35,0.6438128841540747,0.8275,0.6140740740740741
36,0.6350366234416284,0.83125,0.6092592592592593
37,0.626685425641063,0.8287962962962963,0.6103703703703703
38,0.6201831199344933,0.8183796296296296,0.6107407407407407
39,0.6102337664794922,0.8333796296296296,0.6114814814814815
40,0.6015569400339281,0.8380092592592593,0.6107407407407407
41,0.5808261292176734,0.8493518518518518,0.6162962962962963
42,0.5767606227934359,0.8532407407407407,0.6214814814814815
43,0.5716291348477069,0.8511574074074074,0.6196296296296296
44,0.5683033823389592,0.8536574074074074,0.6207407407407407
45,0.5639390551453737,0.8560648148148148,0.6233333333333333
46,0.5600740151429209,0.8591203703703704,0.6214814814814815
47,0.5571355004102008,0.85625,0.6151851851851852
48,0.5527993846022334,0.8552777777777778,0.6151851851851852
49,0.5487400310322078,0.8606944444444444,0.6188888888888889
50,0.5448542604607713,0.8515277777777778,0.6066666666666667
