epoch,loss,train_acc,val_acc
1,1.6882319116459783,0.5449074074074074,0.5044444444444445
2,1.4372734936303324,0.544074074074074,0.47703703703703704
3,1.3393593260197427,0.6358796296296296,0.5281481481481481
4,1.260927423433672,0.5837037037037037,0.4685185185185185
5,1.2466158959321056,0.6628240740740741,0.5148148148148148
6,1.144706098501568,0.6702777777777778,0.5281481481481481
7,1.1445972583255621,0.6865277777777777,0.4985185185185185
8,1.072658226705269,0.5869907407407408,0.4248148148148148
9,1.089854544736398,0.6844444444444444,0.48777777777777775
10,1.0310900858298389,0.6915740740740741,0.4925925925925926
11,1.0270283419555133,0.6074074074074074,0.41
12,0.9749468098479159,0.7274537037037037,0.5048148148148148
13,0.9528922551751596,0.7188888888888889,0.4888888888888889
14,0.9555306568754844,0.7138425925925926,0.47185185185185186
15,0.9347004136306896,0.7249537037037037,0.4651851851851852
16,0.9162568076209909,0.730925925925926,0.4866666666666667
17,0.8920675195561714,0.7410185185185185,0.48703703703703705
18,0.8925413427006198,0.7078703703703704,0.45037037037037037
19,0.8924526261353232,0.6806481481481481,0.4577777777777778
20,0.9028349396522825,0.7178703703703704,0.44962962962962966
21,0.689191745518751,0.770787037037037,0.4837037037037037
22,0.6412476696593836,0.7984722222222222,0.5159259259259259
23,0.6040979717999212,0.799675925925926,0.5118518518518519
24,0.5848658001080269,0.8339814814814814,0.5303703703703704
25,0.5620415790850534,0.8223148148148148,0.5281481481481481
26,0.5565154487178051,0.8178240740740741,0.5018518518518519
27,0.5410026806882654,0.8389814814814814,0.5170370370370371
28,0.5310666743300761,0.8250462962962963,0.5055555555555555
29,0.5062340854249174,0.8562037037037037,0.5281481481481481
30,0.5118979633738064,0.8552777777777778,0.5233333333333333
31,0.5026307869360402,0.8534259259259259,0.5288888888888889
32,0.496314557463603,0.8605555555555555,0.5233333333333333
33,0.47879872131066475,0.8626851851851852,0.542962962962963
34,0.4690852429115212,0.8610185185185185,0.5207407407407407
35,0.46786360773733376,0.8535185185185186,0.5174074074074074
36,0.457809526891152,0.8691666666666666,0.5233333333333333
37,0.4637418766508122,0.8130555555555555,0.4559259259259259
38,0.43329619313598555,0.872037037037037,0.5162962962962963
39,0.4433054712707225,0.8718981481481481,0.524074074074074
40,0.46129591466084635,0.857175925925926,0.5166666666666667
41,0.3994456410717209,0.8792129629629629,0.5137037037037037
42,0.3746288986302467,0.8962962962962963,0.5274074074074074
43,0.3593288053674652,0.8980092592592592,0.5359259259259259
44,0.35158729596975535,0.9008333333333334,0.5303703703703704
45,0.35353497420069135,0.9019444444444444,0.5418518518518518
46,0.33024388863916543,0.8916666666666667,0.5262962962962963
47,0.32643594449935404,0.8931944444444444,0.5166666666666667
48,0.32195339427953373,0.8999074074074074,0.5285185185185185
49,0.3221785211113988,0.9078703703703703,0.5288888888888889
50,0.30676471151800533,0.9084722222222222,0.5407407407407407
