epoch,loss,train_acc,val_acc
1,4.247609714667801,0.4571296296296296,0.43074074074074076
2,2.250878267830465,0.41087962962962965,0.37296296296296294
3,2.236632226655948,0.5293055555555556,0.482962962962963
4,2.5876166519987023,0.5659259259259259,0.5122222222222222
5,2.6745786551817528,0.4925,0.43
6,3.0363050442376807,0.5444907407407408,0.4862962962962963
7,3.5858893894426753,0.5958796296296296,0.512962962962963
8,3.4287325809335583,0.49712962962962964,0.4140740740740741
9,6.653506430463156,0.45523148148148146,0.4237037037037037
10,8.244472042519948,0.42671296296296296,0.397037037037037
11,7.970434653660909,0.5526851851851852,0.47888888888888886
12,8.52573995854839,0.5141666666666667,0.45222222222222225
13,7.4490574622249035,0.5415277777777778,0.4614814814814815
14,8.548419433259882,0.5868518518518518,0.5162962962962963
15,10.14897925622995,0.53125,0.4837037037037037
16,10.901881417860283,0.5023148148148148,0.4262962962962963
17,12.513260680194941,0.48236111111111113,0.4285185185185185
18,12.847158641927152,0.4211111111111111,0.37962962962962965
19,13.596569947797597,0.47560185185185183,0.412962962962963
20,13.26035914914109,0.41768518518518516,0.3648148148148148
21,6.918032215613489,0.6850925925925926,0.5214814814814814
22,4.599336244230169,0.7357407407407407,0.5533333333333333
23,3.959062419881116,0.7823611111111111,0.5981481481481481
24,3.0829384349041207,0.7006018518518519,0.5103703703703704
25,2.849083286868692,0.8313425925925926,0.5851851851851851
26,2.388838835362026,0.7941666666666667,0.5507407407407408
27,2.3259632412735347,0.833287037037037,0.5833333333333334
28,2.1492218074760774,0.8108796296296297,0.5644444444444444
29,2.0804358207626166,0.8293055555555555,0.5911111111111111
30,1.8120164684127615,0.8545833333333334,0.5751851851851851
31,1.6715384724886104,0.8422222222222222,0.5903703703703703
32,1.506586363093589,0.7862037037037037,0.5277777777777778
33,1.660106643172711,0.820462962962963,0.56
34,1.4418814370202293,0.8605092592592593,0.575925925925926
35,1.5249656296750702,0.8500462962962962,0.5659259259259259
36,1.4438164516289542,0.8991203703703704,0.5866666666666667
37,1.494959183891303,0.8128703703703704,0.5451851851851852
38,1.4550026019041113,0.8658333333333333,0.5655555555555556
39,1.1638736337861169,0.8122685185185186,0.5418518518518518
40,1.4003110562084695,0.8630555555555556,0.5648148148148148
41,0.5309346948699983,0.9430092592592593,0.61
42,0.36530735542630627,0.9419907407407407,0.6033333333333334
43,0.33988096390922296,0.9515277777777778,0.6085185185185186
44,0.3344778958865357,0.94375,0.6148148148148148
45,0.32015986743805047,0.9674537037037036,0.6255555555555555
46,0.29570207428989037,0.9600925925925926,0.5985185185185186
47,0.2960063721072186,0.9652777777777778,0.6270370370370371
48,0.2836362257357951,0.966574074074074,0.6111111111111112
49,0.2670113727105171,0.9690277777777778,0.6218518518518519
50,0.2489977244787559,0.9727314814814815,0.6222222222222222
